alpha, beta, c, latent_features, steps, NDCG
1e-06, 1, 0.1, 30, 250, 0.1381799854587812
1e-06, 1, 0.1, 50, 100, 0.13403898479413165
1e-06, 1, 0.1, 50, 150, 0.11009675048833145
1e-06, 1, 0.1, 50, 200, 0.1332569180928749
1e-06, 1, 0.1, 50, 250, 0.12741830937759646
1e-06, 1, 0.1, 70, 100, 0.1395253143097026
1e-06, 1, 0.1, 70, 150, 0.12697959248387639
1e-06, 1, 0.1, 70, 200, 0.14003066064673736
1e-06, 1, 0.1, 70, 250, 0.10804805893855793
1e-06, 1, 0.1, 90, 100, 0.13268834128765866
1e-06, 1, 0.1, 90, 150, 0.13615840209465258
1e-06, 1, 0.1, 90, 200, 0.12128133612813424
1e-06, 1, 0.1, 90, 250, 0.13363827160379724
1e-06, 1, 0.1, 110, 100, 0.1282970840274377
1e-06, 1, 0.1, 110, 150, 0.11347818703955052
1e-06, 1, 0.1, 110, 200, 0.1207533518956222
1e-06, 1, 0.1, 110, 250, 0.13307544885095404
1e-06, 1, 0.01, 3, 100, 0.13093314601501876
1e-06, 1, 0.01, 3, 150, 0.128254810333941
1e-06, 1, 0.01, 3, 200, 0.13746303833395868
1e-06, 1, 0.01, 3, 250, 0.13547853509602026
1e-06, 1, 0.01, 10, 100, 0.12378373500117634
1e-06, 1, 0.01, 10, 150, 0.12474768608353645
1e-06, 1, 0.01, 10, 200, 0.13237285851847275
1e-06, 1, 0.01, 10, 250, 0.13935319384296174
1e-06, 1, 0.01, 30, 100, 0.12476656457235091
1e-06, 1, 0.01, 30, 150, 0.14399656922445786
1e-06, 1, 0.01, 30, 200, 0.11638181717666007
1e-06, 1, 0.01, 30, 250, 0.13149885240849513
1e-06, 1, 0.01, 50, 100, 0.13261029875424613
1e-06, 1, 0.01, 50, 150, 0.1454360404875104
1e-06, 1, 0.01, 50, 200, 0.13124847943915088
1e-06, 1, 0.01, 50, 250, 0.11637888314567325
1e-06, 1, 0.01, 70, 100, 0.13477224952182365
1e-06, 1, 0.01, 70, 150, 0.1220776099132717
1e-06, 1, 0.01, 70, 200, 0.12856409006792563
1e-06, 1, 0.01, 70, 250, 0.11513085738501314
1e-06, 1, 0.01, 90, 100, 0.15049497502468007
1e-06, 1, 0.01, 90, 150, 0.12998557455443746
1e-06, 1, 0.01, 90, 200, 0.12486899659633678
1e-06, 1, 0.01, 90, 250, 0.14224300084199304
1e-06, 1, 0.01, 110, 100, 0.12796863734574426
1e-06, 1, 0.01, 110, 150, 0.12931447105790675
1e-06, 1, 0.01, 110, 200, 0.12373517905680051
1e-06, 1, 0.01, 110, 250, 0.12411850060724848
1e-06, 0.01, 100, 3, 100, 0.31235578248234735
1e-06, 0.01, 100, 3, 150, 0.32239209402523583
1e-06, 0.01, 100, 3, 200, 0.32910934468786585
1e-06, 0.01, 100, 3, 250, 0.2979638743962643
1e-06, 0.01, 100, 10, 100, 0.34285690370333843
1e-06, 0.01, 100, 10, 150, 0.3143056689678597
1e-06, 0.01, 100, 10, 200, 0.3041531672868413
1e-06, 0.01, 100, 10, 250, 0.30031842001397363
1e-06, 0.01, 100, 30, 100, 0.31163631068045483
1e-06, 0.01, 100, 30, 150, 0.3215844668785453
1e-06, 0.01, 100, 30, 200, 0.3163139050768301
1e-06, 0.01, 100, 30, 250, 0.3135750935887641
1e-06, 0.01, 100, 50, 100, 0.33497712689203235
1e-06, 0.01, 100, 50, 150, 0.3443838918194891
1e-06, 0.01, 100, 50, 200, 0.3184227179227684
1e-06, 0.01, 100, 50, 250, 0.33316641372872496
1e-06, 0.01, 100, 70, 100, 0.31938791525245347
1e-06, 0.01, 100, 70, 150, 0.3054963964097477
1e-06, 0.01, 100, 70, 200, 0.3071002015277289
1e-06, 0.01, 100, 70, 250, 0.3162401815332244
1e-06, 0.01, 100, 90, 100, 0.31697004064653855
1e-06, 0.01, 100, 90, 150, 0.31022435950289745
1e-06, 0.01, 100, 90, 200, 0.3250532213336407
1e-06, 0.01, 100, 90, 250, 0.32057506428094273
1e-06, 0.01, 100, 110, 100, 0.3261982142600876
1e-06, 0.01, 100, 110, 150, 0.3259239322157372
1e-06, 0.01, 100, 110, 200, 0.30207548849016297
1e-06, 0.01, 100, 110, 250, 0.3033938069126907
1e-06, 0.01, 10, 3, 100, 0.32814844532068177
1e-06, 0.01, 10, 3, 150, 0.3103149154059041
1e-06, 0.01, 10, 3, 200, 0.3216988005828385
1e-06, 0.01, 10, 3, 250, 0.3093667667359024
1e-06, 0.01, 10, 10, 100, 0.33337315038019455
1e-06, 0.01, 10, 10, 150, 0.32210151362048445
1e-06, 0.01, 10, 10, 200, 0.3243146435644849
1e-06, 0.01, 10, 10, 250, 0.33145010336761566
1e-06, 0.01, 10, 30, 100, 0.32231030461256266
1e-06, 0.01, 10, 30, 150, 0.3130399247337932
1e-06, 0.01, 10, 30, 200, 0.3638509953265174
1e-06, 0.01, 10, 30, 250, 0.3285375563463553
1e-06, 0.01, 10, 50, 100, 0.3208247728069759
1e-06, 0.01, 10, 50, 150, 0.3470879612938296
1e-06, 0.01, 10, 50, 200, 0.3453042160985092
1e-06, 0.01, 10, 50, 250, 0.3291830570488142
1e-06, 0.01, 10, 70, 100, 0.3028048417044319
1e-06, 0.01, 10, 70, 150, 0.3418503080946924
1e-06, 0.01, 10, 70, 200, 0.29461940130577075
1e-06, 0.01, 10, 70, 250, 0.3214507697272922
1e-06, 0.01, 10, 90, 100, 0.32837755380200856
1e-06, 0.01, 10, 90, 150, 0.338970959109697
1e-06, 0.01, 10, 90, 200, 0.3183283503834884
1e-06, 0.01, 10, 90, 250, 0.31561792276557804
1e-06, 0.01, 10, 110, 100, 0.3225675012737262
1e-06, 0.01, 10, 110, 150, 0.3194632566535935
1e-06, 0.01, 10, 110, 200, 0.309831655413606
1e-06, 0.01, 10, 110, 250, 0.3575203676983216
1e-06, 0.01, 1, 3, 100, 0.3385728918261106
1e-06, 0.01, 1, 3, 150, 0.33237042227060626
1e-06, 0.01, 1, 3, 200, 0.2915789187973081
1e-06, 0.01, 1, 3, 250, 0.32292599202558414
1e-06, 0.01, 1, 10, 100, 0.31550977284399595
1e-06, 0.01, 1, 10, 150, 0.34621857437283227
1e-06, 0.01, 1, 10, 200, 0.30956688553206585
1e-06, 0.01, 1, 10, 250, 0.33508949394489007
1e-06, 0.01, 1, 30, 100, 0.3499231728550386
1e-06, 0.01, 1, 30, 150, 0.3183831939634554
1e-06, 0.01, 1, 30, 200, 0.3380207055001687
1e-06, 0.01, 1, 30, 250, 0.31441119409121554
1e-06, 0.01, 1, 50, 100, 0.30186995466001365
1e-06, 0.01, 1, 50, 150, 0.31483184750531146
1e-06, 0.01, 1, 50, 200, 0.3274988272275546
1e-06, 0.01, 1, 50, 250, 0.31098678986640277
1e-06, 0.01, 1, 70, 100, 0.32836209965005186
1e-06, 0.01, 1, 70, 150, 0.31499727303867303
1e-06, 0.01, 1, 70, 200, 0.30396255508135467
1e-06, 0.01, 1, 70, 250, 0.30488510845182387
1e-06, 0.01, 1, 90, 100, 0.3339580078458294
1e-06, 0.01, 1, 90, 150, 0.31058138515796
1e-06, 0.01, 1, 90, 200, 0.3192195187302027
1e-06, 0.01, 1, 90, 250, 0.34675723584171164
1e-06, 0.01, 1, 110, 100, 0.33903273673474926
1e-06, 0.01, 1, 110, 150, 0.32466256817376077
1e-06, 0.01, 1, 110, 200, 0.31270954648710864
1e-06, 0.01, 1, 110, 250, 0.31672818181242746
1e-06, 0.01, 0.1, 3, 100, 0.3340430064361099
1e-06, 0.01, 0.1, 3, 150, 0.3289446187957033
1e-06, 0.01, 0.1, 3, 200, 0.32129413704802695
1e-06, 0.01, 0.1, 3, 250, 0.3468882372063193
1e-06, 0.01, 0.1, 10, 100, 0.31953282456744414
1e-06, 0.01, 0.1, 10, 150, 0.33526535959805787
1e-06, 0.01, 0.1, 10, 200, 0.327569625546546
1e-06, 0.01, 0.1, 10, 250, 0.33329204495286996
1e-06, 0.01, 0.1, 30, 100, 0.3260156912372201
1e-06, 0.01, 0.1, 30, 150, 0.3054458566233807
1e-06, 0.01, 0.1, 30, 200, 0.3284529222072477
1e-06, 0.01, 0.1, 30, 250, 0.34185146475313205
1e-06, 0.01, 0.1, 50, 100, 0.3321011795606267
1e-06, 0.01, 0.1, 50, 150, 0.31619903750128314
1e-06, 0.01, 0.1, 50, 200, 0.34449869524725335
1e-06, 0.01, 0.1, 50, 250, 0.34595839351052654
1e-06, 0.01, 0.1, 70, 100, 0.3308841321034388
1e-06, 0.01, 0.1, 70, 150, 0.334095331708638
1e-06, 0.01, 0.1, 70, 200, 0.32743240839526494
1e-06, 0.01, 0.1, 70, 250, 0.3056337638277323
1e-06, 0.01, 0.1, 90, 100, 0.320411582900406
1e-06, 0.01, 0.1, 90, 150, 0.3196904159751622
1e-06, 0.01, 0.1, 90, 200, 0.352119534728292
1e-06, 0.01, 0.1, 90, 250, 0.30138431577829955
1e-06, 0.01, 0.1, 110, 100, 0.32608428044905047
1e-06, 0.01, 0.1, 110, 150, 0.3351487214655136
1e-06, 0.01, 0.1, 110, 200, 0.32579481141266764
1e-06, 0.01, 0.1, 110, 250, 0.3072996485553013
1e-06, 0.01, 0.01, 3, 100, 0.14832527077031876
1e-06, 0.01, 0.01, 3, 150, 0.14228942191804989
1e-06, 0.01, 0.01, 3, 200, 0.14861352930781507
1e-06, 0.01, 0.01, 3, 250, 0.13397639063585876
1e-06, 0.01, 0.01, 10, 100, 0.13722798466859212
1e-06, 0.01, 0.01, 10, 150, 0.1301825731153534
1e-06, 0.01, 0.01, 10, 200, 0.1490180592760834
1e-06, 0.01, 0.01, 10, 250, 0.11730915908669898
1e-06, 0.01, 0.01, 30, 100, 0.13735465913640646
1e-06, 0.01, 0.01, 30, 150, 0.12125104835917186
1e-06, 0.01, 0.01, 30, 200, 0.1341282552331393
1e-06, 0.01, 0.01, 30, 250, 0.11379127785445582
1e-06, 0.01, 0.01, 50, 100, 0.12269253421164407
1e-06, 0.01, 0.01, 50, 150, 0.12721287210783178
1e-06, 0.01, 0.01, 50, 200, 0.1400537951590587
1e-06, 0.01, 0.01, 50, 250, 0.13539710903354896
1e-06, 0.01, 0.01, 70, 100, 0.15719264540536812
1e-06, 0.01, 0.01, 70, 150, 0.13849379619535498
1e-06, 0.01, 0.01, 70, 200, 0.13179736607258918
1e-06, 0.01, 0.01, 70, 250, 0.11135458341657176
1e-06, 0.01, 0.01, 90, 100, 0.10895389013241681
1e-06, 0.01, 0.01, 90, 150, 0.14092562781031912
1e-06, 0.01, 0.01, 90, 200, 0.14615459140168782
1e-06, 0.01, 0.01, 90, 250, 0.13558053771815604
1e-06, 0.01, 0.01, 110, 100, 0.1511106940184887
1e-06, 0.01, 0.01, 110, 150, 0.14456344739401344
1e-06, 0.01, 0.01, 110, 200, 0.12809909514227888
1e-06, 0.01, 0.01, 110, 250, 0.13552359379155532
1e-06, 0.0001, 100, 3, 100, 0.31732751397348
1e-06, 0.0001, 100, 3, 150, 0.3414073450169069
1e-06, 0.0001, 100, 3, 200, 0.30347011647973554
1e-06, 0.0001, 100, 3, 250, 0.31175243044930445
1e-06, 0.0001, 100, 10, 100, 0.31997669161943204
1e-06, 0.0001, 100, 10, 150, 0.3473763315921628
1e-06, 0.0001, 100, 10, 200, 0.33091817042461164
1e-06, 0.0001, 100, 10, 250, 0.3002517369049617
1e-06, 0.0001, 100, 30, 100, 0.3365786323272807
1e-06, 0.0001, 100, 30, 150, 0.3715032551687938
1e-06, 0.0001, 100, 30, 200, 0.31893555043929883
1e-06, 0.0001, 100, 30, 250, 0.33415185934632285
1e-06, 0.0001, 100, 50, 100, 0.340347117136976
1e-06, 0.0001, 100, 50, 150, 0.3437101585128529
1e-06, 0.0001, 100, 50, 200, 0.33956816763442477
1e-06, 0.0001, 100, 50, 250, 0.3232580228599783
1e-06, 0.0001, 100, 70, 100, 0.3434512388567779
1e-06, 0.0001, 100, 70, 150, 0.3354342316720496
1e-06, 0.0001, 100, 70, 200, 0.34955742346705493
1e-06, 0.0001, 100, 70, 250, 0.3126534033950199
1e-06, 0.0001, 100, 90, 100, 0.31354158565475837
1e-06, 0.0001, 100, 90, 150, 0.34119041605857103
1e-06, 0.0001, 100, 90, 200, 0.3160509153908417
1e-06, 0.0001, 100, 90, 250, 0.36106646631148437
1e-06, 0.0001, 100, 110, 100, 0.009408166465327767
1e-06, 0.0001, 100, 110, 150, 0.023548071923415938
1e-06, 0.0001, 100, 110, 200, 0.01581083620042646
1e-06, 0.0001, 100, 110, 250, 0.018691113608400572
1e-06, 0.0001, 10, 3, 100, 0.343329246458835
1e-06, 0.0001, 10, 3, 150, 0.32133628443928025
1e-06, 0.0001, 10, 3, 200, 0.3273683333008179
1e-06, 0.0001, 10, 3, 250, 0.3135426137514965
1e-06, 0.0001, 10, 10, 100, 0.3075637220331063
1e-06, 0.0001, 10, 10, 150, 0.3038737841463471
1e-06, 0.0001, 10, 10, 200, 0.3201624998941652
1e-06, 0.0001, 10, 10, 250, 0.3262485884911197
1e-06, 0.0001, 10, 30, 100, 0.3531748335038018
1e-06, 0.0001, 10, 30, 150, 0.32644820837234106
1e-06, 0.0001, 10, 30, 200, 0.35320140106429276
1e-06, 0.0001, 10, 30, 250, 0.3096864523428421
1e-06, 0.0001, 10, 50, 100, 0.34571072672373376
1e-06, 0.0001, 10, 50, 150, 0.33462932181996036
1e-06, 0.0001, 10, 50, 200, 0.33657483348775374
1e-06, 0.0001, 10, 50, 250, 0.3146272969668061
1e-06, 0.0001, 10, 70, 100, 0.33397175899252973
1e-06, 0.0001, 10, 70, 150, 0.3304628832806051
1e-06, 0.0001, 10, 70, 200, 0.3280182986843377
1e-06, 0.0001, 10, 70, 250, 0.3149877933074067
1e-06, 0.0001, 10, 90, 100, 0.3395354721415185
1e-06, 0.0001, 10, 90, 150, 0.3793204256802339
1e-06, 0.0001, 10, 90, 200, 0.31250687599583526
1e-06, 0.0001, 10, 90, 250, 0.3411556387842954
1e-06, 0.0001, 10, 110, 100, 0.025734414913674276
1e-06, 0.0001, 10, 110, 150, 0.03414326374743413
1e-06, 0.0001, 10, 110, 200, 0.10829113503413793
1e-06, 0.0001, 10, 110, 250, 0.18250322073943623
1e-06, 0.0001, 1, 3, 100, 0.3128849524304633
1e-06, 0.0001, 1, 3, 150, 0.33493822908441834
1e-06, 0.0001, 1, 3, 200, 0.321763515660529
1e-06, 0.0001, 1, 3, 250, 0.33542985299122435
1e-06, 0.0001, 1, 10, 100, 0.3304590449906438
1e-06, 0.0001, 1, 10, 150, 0.33424426207764824
1e-06, 0.0001, 1, 10, 200, 0.3223480117005446
1e-06, 0.0001, 1, 10, 250, 0.2933686752163762
1e-06, 0.0001, 1, 30, 100, 0.3090848080379537
1e-06, 0.0001, 1, 30, 150, 0.31214041474809107
1e-06, 0.0001, 1, 30, 200, 0.29308353566778184
1e-06, 0.0001, 1, 30, 250, 0.3231729170116081
1e-06, 0.0001, 1, 50, 100, 0.3073789661779922
1e-06, 0.0001, 1, 50, 150, 0.3353020020246795
1e-06, 0.0001, 1, 50, 200, 0.31140793911000264
1e-06, 0.0001, 1, 50, 250, 0.3240312997615547
1e-06, 0.0001, 1, 70, 100, 0.3324439681735047
1e-06, 0.0001, 1, 70, 150, 0.32698985709283557
1e-06, 0.0001, 1, 70, 200, 0.33123147252101776
1e-06, 0.0001, 1, 70, 250, 0.3192688582293845
1e-06, 0.0001, 1, 90, 100, 0.30668582520242316
1e-06, 0.0001, 1, 90, 150, 0.30794868169197204
1e-06, 0.0001, 1, 90, 200, 0.3173542522615357
1e-06, 0.0001, 1, 90, 250, 0.29962346088465386
1e-06, 0.0001, 1, 110, 100, 0.30743511863640605
1e-06, 0.0001, 1, 110, 150, 0.32644902420101685
1e-06, 0.0001, 1, 110, 200, 0.3037027343036188
1e-06, 0.0001, 1, 110, 250, 0.31990846303809983
1e-06, 0.0001, 0.1, 3, 100, 0.31120112512318465
1e-06, 0.0001, 0.1, 3, 150, 0.30215315154565525
1e-06, 0.0001, 0.1, 3, 200, 0.32309567245181614
1e-06, 0.0001, 0.1, 3, 250, 0.3162675415309455
1e-06, 0.0001, 0.1, 10, 100, 0.32897150729020685
1e-06, 0.0001, 0.1, 10, 150, 0.30822904437763926
1e-06, 0.0001, 0.1, 10, 200, 0.30059415745537643
1e-06, 0.0001, 0.1, 10, 250, 0.3158276761206568
1e-06, 0.0001, 0.1, 30, 100, 0.33295460462863735
1e-06, 0.0001, 0.1, 30, 150, 0.3402183538719361
1e-06, 0.0001, 0.1, 30, 200, 0.31486522339044526
1e-06, 0.0001, 0.1, 30, 250, 0.2847782165401387
1e-06, 0.0001, 0.1, 50, 100, 0.31977360967392426
1e-06, 0.0001, 0.1, 50, 150, 0.31913572912179894
1e-06, 0.0001, 0.1, 50, 200, 0.3333254270347916
1e-06, 0.0001, 0.1, 50, 250, 0.34685391848990205
1e-06, 0.0001, 0.1, 70, 100, 0.29753477659360533
1e-06, 0.0001, 0.1, 70, 150, 0.33278492566427414
1e-06, 0.0001, 0.1, 70, 200, 0.32230596316596233
1e-06, 0.0001, 0.1, 70, 250, 0.3371657126723449
1e-06, 0.0001, 0.1, 90, 100, 0.3138337704150236
1e-06, 0.0001, 0.1, 90, 150, 0.33176905616147745
1e-06, 0.0001, 0.1, 90, 200, 0.3231540731107755
1e-06, 0.0001, 0.1, 90, 250, 0.31242435062250173
1e-06, 0.0001, 0.1, 110, 100, 0.3294015943154375
1e-06, 0.0001, 0.1, 110, 150, 0.32859778190071687
1e-06, 0.0001, 0.1, 110, 200, 0.3301536208034937
1e-06, 0.0001, 0.1, 110, 250, 0.3325544555312628
1e-06, 0.0001, 0.01, 3, 100, 0.32688622367559733
1e-06, 0.0001, 0.01, 3, 150, 0.29452037218225235
1e-06, 0.0001, 0.01, 3, 200, 0.3340589771444538
1e-06, 0.0001, 0.01, 3, 250, 0.33653600639374126
1e-06, 0.0001, 0.01, 10, 100, 0.3241172558734546
1e-06, 0.0001, 0.01, 10, 150, 0.362718868455511
1e-06, 0.0001, 0.01, 10, 200, 0.3326992410561489
1e-06, 0.0001, 0.01, 10, 250, 0.3428937083514903
1e-06, 0.0001, 0.01, 30, 100, 0.32998086326827347
1e-06, 0.0001, 0.01, 30, 150, 0.3294438328206904
1e-06, 0.0001, 0.01, 30, 200, 0.31676121185753764
1e-06, 0.0001, 0.01, 30, 250, 0.33419078027116944
1e-06, 0.0001, 0.01, 50, 100, 0.3458518433852998
1e-06, 0.0001, 0.01, 50, 150, 0.3255410354343609
1e-06, 0.0001, 0.01, 50, 200, 0.33715814051407245
1e-06, 0.0001, 0.01, 50, 250, 0.32217302478306026
1e-06, 0.0001, 0.01, 70, 100, 0.33216050712088274
1e-06, 0.0001, 0.01, 70, 150, 0.32428918210095575
1e-06, 0.0001, 0.01, 70, 200, 0.3246781434835407
1e-06, 0.0001, 0.01, 70, 250, 0.30337632774898166
1e-06, 0.0001, 0.01, 90, 100, 0.33070115396384187
1e-06, 0.0001, 0.01, 90, 150, 0.334211088644511
1e-06, 0.0001, 0.01, 90, 200, 0.33853355332435897
1e-06, 0.0001, 0.01, 90, 250, 0.31008115333968794
1e-06, 0.0001, 0.01, 110, 100, 0.33226303989716915
1e-06, 0.0001, 0.01, 110, 150, 0.3158895915609516
1e-06, 0.0001, 0.01, 110, 200, 0.30984826342074884
1e-06, 0.0001, 0.01, 110, 250, 0.31160217870665824
1e-06, 1e-06, 100, 3, 100, 0.33593220089809733
1e-06, 1e-06, 100, 3, 150, 0.3019808509890804
1e-06, 1e-06, 100, 3, 200, 0.31978622662081047
1e-06, 1e-06, 100, 3, 250, 0.29570972295280457
1e-06, 1e-06, 100, 10, 100, 0.264755454644325
1e-06, 1e-06, 100, 10, 150, 0.34183077743471785
1e-06, 1e-06, 100, 10, 200, 0.30208131562620455
1e-06, 1e-06, 100, 10, 250, 0.3387862304147625
1e-06, 1e-06, 100, 30, 100, 0.3188040261461396
1e-06, 1e-06, 100, 30, 150, 0.3365318201669495
1e-06, 1e-06, 100, 30, 200, 0.3294854615090038
1e-06, 1e-06, 100, 30, 250, 0.29782343949692147
1e-06, 1e-06, 100, 50, 100, 0.2500514981684352
1e-06, 1e-06, 100, 50, 150, 0.3303435897344705
1e-06, 1e-06, 100, 50, 200, 0.31437882862519784
1e-06, 1e-06, 100, 50, 250, 0.3457056604369411
1e-06, 1e-06, 100, 70, 100, 0.28169270390305207
1e-06, 1e-06, 100, 70, 150, 0.15292874276461604
1e-06, 1e-06, 100, 70, 200, 0.3460473284061322
1e-06, 1e-06, 100, 70, 250, 0.33427869293556756
1e-06, 1e-06, 100, 90, 100, 0.24912396168493964
1e-06, 1e-06, 100, 90, 150, 0.2862465123249562
1e-06, 1e-06, 100, 90, 200, 0.2788243030397808
1e-06, 1e-06, 100, 90, 250, 0.26014214803976327
1e-06, 1e-06, 100, 110, 100, 0.2656692582690791
1e-06, 1e-06, 100, 110, 150, 0.2591087944995494
1e-06, 1e-06, 100, 110, 200, 0.30072821832211366
1e-06, 1e-06, 100, 110, 250, 0.25668212079003727
1e-06, 1e-06, 10, 3, 100, 0.3265918349490726
1e-06, 1e-06, 10, 3, 150, 0.3264152877500763
1e-06, 1e-06, 10, 3, 200, 0.31689739419156493
1e-06, 1e-06, 10, 3, 250, 0.3312230456331317
1e-06, 1e-06, 10, 10, 100, 0.3078262103843251
1e-06, 1e-06, 10, 10, 150, 0.30730526544144715
1e-06, 1e-06, 10, 10, 200, 0.3484955617941219
1e-06, 1e-06, 10, 10, 250, 0.29265835556459524
1e-06, 1e-06, 10, 30, 100, 0.2590081103059994
1e-06, 1e-06, 10, 30, 150, 0.2999831516561993
1e-06, 1e-06, 10, 30, 200, 0.25684268934488164
1e-06, 1e-06, 10, 30, 250, 0.3534765545810158
1e-06, 1e-06, 10, 50, 100, 0.31382339090458994
1e-06, 1e-06, 10, 50, 150, 0.32616766068345676
1e-06, 1e-06, 10, 50, 200, 0.3181958620498934
1e-06, 1e-06, 10, 50, 250, 0.29438819183470094
1e-06, 1e-06, 10, 70, 100, 0.29673756027238585
1e-06, 1e-06, 10, 70, 150, 0.18651075932217773
1e-06, 1e-06, 10, 70, 200, 0.3104308716337356
1e-06, 1e-06, 10, 70, 250, 0.3153226825998105
1e-06, 1e-06, 10, 90, 100, 0.2813525355055286
1e-06, 1e-06, 10, 90, 150, 0.267666880528486
1e-06, 1e-06, 10, 90, 200, 0.25504723803163754
1e-06, 1e-06, 10, 90, 250, 0.2624594213306709
1e-06, 1e-06, 10, 110, 100, 0.2757893484820406
1e-06, 1e-06, 10, 110, 150, 0.24506430996841097
1e-06, 1e-06, 10, 110, 200, 0.2865232175916439
1e-06, 1e-06, 10, 110, 250, 0.28879967969073855
1e-06, 1e-06, 1, 3, 100, 0.32803598428038233
1e-06, 1e-06, 1, 3, 150, 0.3292072526926689
1e-06, 1e-06, 1, 3, 200, 0.31964524019884927
1e-06, 1e-06, 1, 3, 250, 0.3209071367173451
1e-06, 1e-06, 1, 10, 100, 0.37092843840624146
1e-06, 1e-06, 1, 10, 150, 0.3196369628341401
1e-06, 1e-06, 1, 10, 200, 0.3828412322587454
1e-06, 1e-06, 1, 10, 250, 0.38641797306522624
1e-06, 1e-06, 1, 30, 100, 0.30357686054869615
1e-06, 1e-06, 1, 30, 150, 0.2903491412581143
1e-06, 1e-06, 1, 30, 200, 0.32865791200591554
1e-06, 1e-06, 1, 30, 250, 0.2790685850821996
1e-06, 1e-06, 1, 50, 100, 0.3119222066182606
1e-06, 1e-06, 1, 50, 150, 0.29658114035679495
1e-06, 1e-06, 1, 50, 200, 0.2832426042325738
1e-06, 1e-06, 1, 50, 250, 0.26755883359184784
1e-06, 1e-06, 1, 70, 100, 0.29919802262239953
1e-06, 1e-06, 1, 70, 150, 0.2925948326544644
1e-06, 1e-06, 1, 70, 200, 0.32597616654524303
1e-06, 1e-06, 1, 70, 250, 0.3652161275727007
1e-06, 1e-06, 1, 90, 100, 0.2821951321061014
1e-06, 1e-06, 1, 90, 150, 0.29240924436989996
1e-06, 1e-06, 1, 90, 200, 0.28280791621741685
1e-06, 1e-06, 1, 90, 250, 0.31923237506733154
1e-06, 1e-06, 1, 110, 100, 0.3045143656477689
1e-06, 1e-06, 1, 110, 150, 0.2976393484803889
1e-06, 1e-06, 1, 110, 200, 0.3093002629851642
1e-06, 1e-06, 1, 110, 250, 0.3322319559339207
1e-06, 1e-06, 0.1, 3, 100, 0.2940277584082871
1e-06, 1e-06, 0.1, 3, 150, 0.3293138791639045
1e-06, 1e-06, 0.1, 3, 200, 0.3265964705705838
1e-06, 1e-06, 0.1, 3, 250, 0.32531937232323166
1e-06, 1e-06, 0.1, 10, 100, nan
1e-06, 1e-06, 0.1, 10, 150, nan
1e-06, 1e-06, 0.1, 10, 200, nan
1e-06, 1e-06, 0.1, 10, 250, nan
1e-06, 1e-06, 0.1, 30, 100, nan
1e-06, 1e-06, 0.1, 30, 150, nan
1e-06, 1e-06, 0.1, 30, 200, nan
1e-06, 1e-06, 0.1, 30, 250, nan
1e-06, 1e-06, 0.1, 50, 100, 0.32116654554042
1e-06, 1e-06, 0.1, 50, 150, 0.3580631038371766
1e-06, 1e-06, 0.1, 50, 200, 0.3474461148883611
1e-06, 1e-06, 0.1, 50, 250, 0.3368973404337362
1e-06, 1e-06, 0.1, 70, 100, 0.3724371754852701
1e-06, 1e-06, 0.1, 70, 150, 0.33832839028279976
1e-06, 1e-06, 0.1, 70, 200, 0.2973349511365496
1e-06, 1e-06, 0.1, 70, 250, 0.3088148064623141
1e-06, 1e-06, 0.1, 90, 100, 0.32341143623535146
1e-06, 1e-06, 0.1, 90, 150, 0.33125249812038043
1e-06, 1e-06, 0.1, 90, 200, 0.2921818943439309
1e-06, 1e-06, 0.1, 90, 250, 0.36886715930205305
1e-06, 1e-06, 0.1, 110, 100, 0.3535806037486487
1e-06, 1e-06, 0.1, 110, 150, 0.3222177916734462
1e-06, 1e-06, 0.1, 110, 200, 0.33778203848296245
1e-06, 1e-06, 0.1, 110, 250, 0.31851104064878955
1e-06, 1e-06, 0.01, 3, 100, 0.3209453722524178
1e-06, 1e-06, 0.01, 3, 150, 0.32518509221133907
1e-06, 1e-06, 0.01, 3, 200, 0.32937414766839174
1e-06, 1e-06, 0.01, 3, 250, 0.33450289741540745
1e-06, 1e-06, 0.01, 10, 100, nan
1e-06, 1e-06, 0.01, 10, 150, nan
1e-06, 1e-06, 0.01, 10, 200, nan
1e-06, 1e-06, 0.01, 10, 250, nan
1e-06, 1e-06, 0.01, 30, 100, nan
1e-06, 1e-06, 0.01, 30, 150, nan
1e-06, 1e-06, 0.01, 30, 200, nan
1e-06, 1e-06, 0.01, 30, 250, nan
1e-06, 1e-06, 0.01, 50, 100, 0.3539529614228638
1e-06, 1e-06, 0.01, 50, 150, 0.3293339386556146
1e-06, 1e-06, 0.01, 50, 200, nan
1e-06, 1e-06, 0.01, 50, 250, 0.3103104714974057
1e-06, 1e-06, 0.01, 70, 100, 0.3139862492588928
1e-06, 1e-06, 0.01, 70, 150, 0.28753239630498323
1e-06, 1e-06, 0.01, 70, 200, 0.31028773154982175
1e-06, 1e-06, 0.01, 70, 250, 0.28244313260563936
1e-06, 1e-06, 0.01, 90, 100, 0.3195734343230945
1e-06, 1e-06, 0.01, 90, 150, 0.29508342404986804
1e-06, 1e-06, 0.01, 90, 200, 0.28066792184045025
1e-06, 1e-06, 0.01, 90, 250, 0.30868174229937945
1e-06, 1e-06, 0.01, 110, 100, 0.3533764877000518
1e-06, 1e-06, 0.01, 110, 150, 0.3077011431445895
1e-06, 1e-06, 0.01, 110, 200, 0.32164852622180107
1e-06, 1e-06, 0.01, 110, 250, 0.2911191802904886
