alpha, beta, latent_features, steps, C, NDCG
100000000.0, 1000000.0, 15, 50, 0.0001, 0.34414419054713513
100000000.0, 1000000.0, 15, 50, 1e-05, 0.3120989664881575
100000000.0, 1000000.0, 15, 50, 1e-06, 0.37267198616756536
100000000.0, 1000000.0, 15, 50, 0, 0.35470176564791495
100000000.0, 1000000.0, 15, 100, 1000, nan
100000000.0, 1000000.0, 15, 100, 100, nan
100000000.0, 1000000.0, 15, 100, 1, 0.07647881132341292
100000000.0, 1000000.0, 15, 100, 0.1, 0.15794633383545972
100000000.0, 1000000.0, 15, 100, 0.01, 0.30879247331911136
100000000.0, 1000000.0, 15, 100, 0.001, 0.34083917521585455
100000000.0, 1000000.0, 15, 100, 0.0001, 0.32862255866519313
100000000.0, 1000000.0, 15, 100, 1e-05, 0.3455459074342821
100000000.0, 1000000.0, 15, 100, 1e-06, 0.3258332250092688
100000000.0, 1000000.0, 15, 100, 0, 0.3241343066829016
100000000.0, 1000000.0, 15, 150, 1000, nan
100000000.0, 1000000.0, 15, 150, 100, nan
100000000.0, 1000000.0, 15, 150, 1, 0.09865180770797771
100000000.0, 1000000.0, 15, 150, 0.1, 0.12461226284586263
100000000.0, 1000000.0, 15, 150, 0.01, 0.33874019523099896
100000000.0, 1000000.0, 15, 150, 0.001, 0.38300899788381043
100000000.0, 1000000.0, 15, 150, 0.0001, 0.35491364694090227
100000000.0, 1000000.0, 15, 150, 1e-05, 0.3257860512503437
100000000.0, 1000000.0, 15, 150, 1e-06, 0.345440327258895
100000000.0, 1000000.0, 15, 150, 0, 0.4135868196412041
100000000.0, 1000000.0, 15, 200, 1000, nan
100000000.0, 1000000.0, 15, 200, 100, nan
100000000.0, 1000000.0, 15, 200, 1, 0.1287047452060799
100000000.0, 1000000.0, 15, 200, 0.1, 0.1018434931137213
100000000.0, 1000000.0, 15, 200, 0.01, 0.33028076517705385
100000000.0, 1000000.0, 15, 200, 0.001, 0.36672142706186844
100000000.0, 1000000.0, 15, 200, 0.0001, 0.3758809480371665
100000000.0, 1000000.0, 15, 200, 1e-05, 0.34358508680338823
100000000.0, 1000000.0, 15, 200, 1e-06, 0.35145214962958826
100000000.0, 1000000.0, 15, 200, 0, 0.3464394882127998
100000000.0, 1000000.0, 20, 1, 1000, 0.10827272768803692
100000000.0, 1000000.0, 20, 1, 100, 0.134632838402829
100000000.0, 1000000.0, 20, 1, 1, 0.11645533679440953
100000000.0, 1000000.0, 20, 1, 0.1, 0.15319534216778988
100000000.0, 1000000.0, 20, 1, 0.01, 0.1120785257188736
100000000.0, 1000000.0, 20, 1, 0.001, 0.12415174682266245
100000000.0, 1000000.0, 20, 1, 0.0001, 0.1563690575265278
100000000.0, 1000000.0, 20, 1, 1e-05, 0.1386333967091111
100000000.0, 1000000.0, 20, 1, 1e-06, 0.12342419319773686
100000000.0, 1000000.0, 20, 1, 0, 0.10078489902819006
100000000.0, 1000000.0, 20, 50, 1000, nan
100000000.0, 1000000.0, 20, 50, 100, nan
100000000.0, 1000000.0, 20, 50, 1, 0.0763207875294525
100000000.0, 1000000.0, 20, 50, 0.1, 0.19564674433082307
100000000.0, 1000000.0, 20, 50, 0.01, 0.2994037623950349
100000000.0, 1000000.0, 20, 50, 0.001, 0.32631024355170046
100000000.0, 1000000.0, 20, 50, 0.0001, 0.3191193659070025
100000000.0, 1000000.0, 20, 50, 1e-05, 0.32336524108169473
100000000.0, 1000000.0, 20, 50, 1e-06, 0.3345119236243967
100000000.0, 1000000.0, 20, 50, 0, 0.37674029925464514
100000000.0, 1000000.0, 20, 100, 1000, nan
100000000.0, 1000000.0, 20, 100, 100, nan
100000000.0, 1000000.0, 20, 100, 1, 0.10701488631114771
100000000.0, 1000000.0, 20, 100, 0.1, 0.1486475876770734
100000000.0, 1000000.0, 20, 100, 0.01, 0.29088306937777164
100000000.0, 1000000.0, 20, 100, 0.001, 0.3240631358159656
100000000.0, 1000000.0, 20, 100, 0.0001, 0.31215328789430075
100000000.0, 1000000.0, 20, 100, 1e-05, 0.31361378447215066
100000000.0, 1000000.0, 20, 100, 1e-06, 0.34909769974557087
100000000.0, 1000000.0, 20, 100, 0, 0.3394513778249373
100000000.0, 1000000.0, 20, 150, 1000, nan
100000000.0, 1000000.0, 20, 150, 100, 0.21209250687378844
100000000.0, 1000000.0, 20, 150, 1, 0.15043159819062307
100000000.0, 1000000.0, 20, 150, 0.1, 0.1419443271581718
100000000.0, 1000000.0, 20, 150, 0.01, 0.3537724946925425
100000000.0, 1000000.0, 20, 150, 0.001, 0.3528940056621721
100000000.0, 1000000.0, 20, 150, 0.0001, 0.37038739874314536
100000000.0, 1000000.0, 20, 150, 1e-05, 0.3637383457324697
100000000.0, 1000000.0, 20, 150, 1e-06, 0.3569265675130061
100000000.0, 1000000.0, 20, 150, 0, 0.33767648867642086
100000000.0, 1000000.0, 20, 200, 1000, nan
100000000.0, 1000000.0, 20, 200, 100, nan
100000000.0, 1000000.0, 20, 200, 1, 0.0785627380639123
100000000.0, 1000000.0, 20, 200, 0.1, 0.07469172725684387
100000000.0, 1000000.0, 20, 200, 0.01, 0.35757963549123223
100000000.0, 1000000.0, 20, 200, 0.001, 0.3829406656025524
100000000.0, 1000000.0, 20, 200, 0.0001, 0.3594095281672488
100000000.0, 1000000.0, 20, 200, 1e-05, 0.3717308328195605
100000000.0, 1000000.0, 20, 200, 1e-06, 0.368086474151907
100000000.0, 1000000.0, 20, 200, 0, 0.35091911070251686
100000000.0, 10000.0, 3, 1, 1000, 0.04882081644251564
100000000.0, 10000.0, 3, 1, 100, 0.08117303522503379
100000000.0, 10000.0, 3, 1, 1, 0.08766293286539924
100000000.0, 10000.0, 3, 1, 0.1, 0.12445018416991278
100000000.0, 10000.0, 3, 1, 0.01, 0.09566864809154692
100000000.0, 10000.0, 3, 1, 0.001, 0.07760191543698601
100000000.0, 10000.0, 3, 1, 0.0001, 0.08534679075771857
100000000.0, 10000.0, 3, 1, 1e-05, 0.09127349668496341
100000000.0, 10000.0, 3, 1, 1e-06, 0.05219650744793689
100000000.0, 10000.0, 3, 1, 0, 0.13393870299839256
100000000.0, 10000.0, 3, 50, 1000, 0.15169158338399177
100000000.0, 10000.0, 3, 50, 100, 0.14813585698203185
100000000.0, 10000.0, 3, 50, 1, 0.15716237362337857
100000000.0, 10000.0, 3, 50, 0.1, 0.1550224363641673
100000000.0, 10000.0, 3, 50, 0.01, 0.09322712800491828
100000000.0, 10000.0, 3, 50, 0.001, 0.27289165108504515
100000000.0, 10000.0, 3, 50, 0.0001, 0.149860366817271
100000000.0, 10000.0, 3, 50, 1e-05, 0.2127890439377913
100000000.0, 10000.0, 3, 50, 1e-06, 0.17166556924638385
100000000.0, 10000.0, 3, 50, 0, 0.31369004360844793
100000000.0, 10000.0, 3, 100, 1000, 0.14042075586395084
100000000.0, 10000.0, 3, 100, 100, 0.16244326238679851
100000000.0, 10000.0, 3, 100, 1, 0.07616096912162622
100000000.0, 10000.0, 3, 100, 0.1, 0.13630292059392338
100000000.0, 10000.0, 3, 100, 0.01, 0.09606421203561441
100000000.0, 10000.0, 3, 100, 0.001, 0.24533341942121184
100000000.0, 10000.0, 3, 100, 0.0001, 0.18294485985492825
100000000.0, 10000.0, 3, 100, 1e-05, 0.16916850956974155
100000000.0, 10000.0, 3, 100, 1e-06, 0.19894793225990046
100000000.0, 10000.0, 3, 100, 0, 0.14315747735370643
100000000.0, 10000.0, 3, 150, 1000, 0.16754513716039693
100000000.0, 10000.0, 3, 150, 100, 0.1725711862100012
100000000.0, 10000.0, 3, 150, 1, 0.138160512387607
100000000.0, 10000.0, 3, 150, 0.1, 0.15331523762966479
100000000.0, 10000.0, 3, 150, 0.01, 0.08034881313650302
100000000.0, 10000.0, 3, 150, 0.001, 0.21752146288901442
100000000.0, 10000.0, 3, 150, 0.0001, 0.20423787880806046
100000000.0, 10000.0, 3, 150, 1e-05, 0.21873163564705156
100000000.0, 10000.0, 3, 150, 1e-06, 0.18528774092096892
100000000.0, 10000.0, 3, 150, 0, 0.2027977521840193
100000000.0, 10000.0, 3, 200, 1000, 0.11642093214792704
100000000.0, 10000.0, 3, 200, 100, 0.14284343721885664
100000000.0, 10000.0, 3, 200, 1, 0.04708712858402581
100000000.0, 10000.0, 3, 200, 0.1, 0.13922064434343556
100000000.0, 10000.0, 3, 200, 0.01, 0.06334386672779253
100000000.0, 10000.0, 3, 200, 0.001, 0.18986586541558434
100000000.0, 10000.0, 3, 200, 0.0001, 0.3078500362247307
100000000.0, 10000.0, 3, 200, 1e-05, 0.21513631708105907
100000000.0, 10000.0, 3, 200, 1e-06, 0.195146037971166
100000000.0, 10000.0, 3, 200, 0, 0.2263375431473709
100000000.0, 10000.0, 5, 1, 1000, 0.13250146265080467
100000000.0, 10000.0, 5, 1, 100, 0.09147033044795162
100000000.0, 10000.0, 5, 1, 1, 0.16342515202995814
100000000.0, 10000.0, 5, 1, 0.1, 0.1504798347219622
100000000.0, 10000.0, 5, 1, 0.01, 0.16531963811438274
100000000.0, 10000.0, 5, 1, 0.001, 0.13873427051042114
100000000.0, 10000.0, 5, 1, 0.0001, 0.13413768647405067
100000000.0, 10000.0, 5, 1, 1e-05, 0.10350371495389117
100000000.0, 10000.0, 5, 1, 1e-06, 0.0720182825135066
100000000.0, 10000.0, 5, 1, 0, 0.10148507224677443
100000000.0, 10000.0, 5, 50, 1000, 0.15580499769101888
100000000.0, 10000.0, 5, 50, 100, 0.12828664760166805
100000000.0, 10000.0, 5, 50, 1, 0.1459055237217637
100000000.0, 10000.0, 5, 50, 0.1, 0.08736528953291703
100000000.0, 10000.0, 5, 50, 0.01, 0.06381330540009823
100000000.0, 10000.0, 5, 50, 0.001, 0.2665649908259428
100000000.0, 10000.0, 5, 50, 0.0001, 0.21706711584431712
100000000.0, 10000.0, 5, 50, 1e-05, 0.2604974426323088
100000000.0, 10000.0, 5, 50, 1e-06, 0.2203935764017989
100000000.0, 10000.0, 5, 50, 0, 0.27055001212781526
100000000.0, 10000.0, 5, 100, 1000, 0.1375094678735388
100000000.0, 10000.0, 5, 100, 100, 0.12037950118057518
100000000.0, 10000.0, 5, 100, 1, 0.11830712371985914
100000000.0, 10000.0, 5, 100, 0.1, 0.12233815764268793
100000000.0, 10000.0, 5, 100, 0.01, 0.11323318840794236
100000000.0, 10000.0, 5, 100, 0.001, 0.2511547365624294
100000000.0, 10000.0, 5, 100, 0.0001, 0.26698252288455065
100000000.0, 10000.0, 5, 100, 1e-05, 0.22174235130810985
100000000.0, 10000.0, 5, 100, 1e-06, 0.22735796183932375
100000000.0, 10000.0, 5, 100, 0, 0.2864430228244564
100000000.0, 10000.0, 5, 150, 1000, 0.11743335360464577
100000000.0, 10000.0, 5, 150, 100, 0.15651910702382105
100000000.0, 10000.0, 5, 150, 1, 0.11367740893940345
100000000.0, 10000.0, 5, 150, 0.1, 0.14421334580972098
100000000.0, 10000.0, 5, 150, 0.01, 0.1507956565785171
100000000.0, 10000.0, 5, 150, 0.001, 0.16449732658240712
100000000.0, 10000.0, 5, 150, 0.0001, 0.29120216464382065
100000000.0, 10000.0, 5, 150, 1e-05, 0.23956178944654868
100000000.0, 10000.0, 5, 150, 1e-06, 0.24168526303652385
100000000.0, 10000.0, 5, 150, 0, 0.2837425225049882
100000000.0, 10000.0, 5, 200, 1000, 0.138509620718095
100000000.0, 10000.0, 5, 200, 100, 0.13075793108979283
100000000.0, 10000.0, 5, 200, 1, 0.08360681324202757
100000000.0, 10000.0, 5, 200, 0.1, 0.169185848577973
100000000.0, 10000.0, 5, 200, 0.01, 0.09138692116235214
100000000.0, 10000.0, 5, 200, 0.001, 0.2576084190511973
100000000.0, 10000.0, 5, 200, 0.0001, 0.2939587790498031
100000000.0, 10000.0, 5, 200, 1e-05, 0.16969191913717185
100000000.0, 10000.0, 5, 200, 1e-06, 0.22813914215076422
100000000.0, 10000.0, 5, 200, 0, 0.2788352291315855
100000000.0, 10000.0, 10, 1, 1000, 0.14887530015167363
100000000.0, 10000.0, 10, 1, 100, 0.1289293598943273
100000000.0, 10000.0, 10, 1, 1, 0.14986081437636073
100000000.0, 10000.0, 10, 1, 0.1, 0.13665721808227319
100000000.0, 10000.0, 10, 1, 0.01, 0.15201785217449693
100000000.0, 10000.0, 10, 1, 0.001, 0.1746434413747129
100000000.0, 10000.0, 10, 1, 0.0001, 0.09298501753755403
100000000.0, 10000.0, 10, 1, 1e-05, 0.15753115966622094
100000000.0, 10000.0, 10, 1, 1e-06, 0.07932462768028219
100000000.0, 10000.0, 10, 1, 0, 0.1557644249348024
100000000.0, 10000.0, 10, 50, 1000, 0.14554050496536644
100000000.0, 10000.0, 10, 50, 100, 0.14059350559206735
100000000.0, 10000.0, 10, 50, 1, 0.1226993724171683
100000000.0, 10000.0, 10, 50, 0.1, 0.1748082952859085
100000000.0, 10000.0, 10, 50, 0.01, 0.12380896781193423
100000000.0, 10000.0, 10, 50, 0.001, 0.3387701207914916
100000000.0, 10000.0, 10, 50, 0.0001, 0.3597158519657282
100000000.0, 10000.0, 10, 50, 1e-05, 0.32864475926624853
100000000.0, 10000.0, 10, 50, 1e-06, 0.26141077874627594
100000000.0, 10000.0, 10, 50, 0, 0.32246215803873346
100000000.0, 10000.0, 10, 100, 1000, 0.14897685295381113
100000000.0, 10000.0, 10, 100, 100, 0.18482766456289615
100000000.0, 10000.0, 10, 100, 1, 0.07586925025950113
100000000.0, 10000.0, 10, 100, 0.1, 0.10412924259596451
100000000.0, 10000.0, 10, 100, 0.01, 0.09711949133708485
100000000.0, 10000.0, 10, 100, 0.001, 0.3349746819647708
100000000.0, 10000.0, 10, 100, 0.0001, 0.26607897590863705
100000000.0, 10000.0, 10, 100, 1e-05, 0.2296004428712519
100000000.0, 10000.0, 10, 100, 1e-06, 0.31983916981390254
100000000.0, 10000.0, 10, 100, 0, 0.304499190194404
100000000.0, 10000.0, 10, 150, 1000, 0.15454070879459997
100000000.0, 10000.0, 10, 150, 100, 0.1549331748860293
100000000.0, 10000.0, 10, 150, 1, 0.08899020952738779
100000000.0, 10000.0, 10, 150, 0.1, 0.1149571913276454
100000000.0, 10000.0, 10, 150, 0.01, 0.1824417233841344
100000000.0, 10000.0, 10, 150, 0.001, 0.3175212903250979
100000000.0, 10000.0, 10, 150, 0.0001, 0.26569889851511763
100000000.0, 10000.0, 10, 150, 1e-05, 0.20649688209500386
100000000.0, 10000.0, 10, 150, 1e-06, 0.28057058303055116
100000000.0, 10000.0, 10, 150, 0, 0.24053580015652995
100000000.0, 10000.0, 10, 200, 1000, 0.13807884930357195
100000000.0, 10000.0, 10, 200, 100, 0.131014740607652
100000000.0, 10000.0, 10, 200, 1, 0.07536508956754946
100000000.0, 10000.0, 10, 200, 0.1, 0.12903026053563557
100000000.0, 10000.0, 10, 200, 0.01, 0.17830304205526848
100000000.0, 10000.0, 10, 200, 0.001, 0.2940139412502324
100000000.0, 10000.0, 10, 200, 0.0001, 0.321134860106574
100000000.0, 10000.0, 10, 200, 1e-05, 0.2387389850396059
100000000.0, 10000.0, 10, 200, 1e-06, 0.22984229365792974
100000000.0, 10000.0, 10, 200, 0, 0.2256915396634462
100000000.0, 10000.0, 15, 1, 1000, 0.10587606528316934
100000000.0, 10000.0, 15, 1, 100, 0.14294056259475862
100000000.0, 10000.0, 15, 1, 1, 0.19589977499136008
100000000.0, 10000.0, 15, 1, 0.1, 0.11985872872769095
100000000.0, 10000.0, 15, 1, 0.01, 0.13288340329265658
100000000.0, 10000.0, 15, 1, 0.001, 0.1376244528836584
100000000.0, 10000.0, 15, 1, 0.0001, 0.17103039058614222
100000000.0, 10000.0, 15, 1, 1e-05, 0.14618180024854277
100000000.0, 10000.0, 15, 1, 1e-06, 0.10981890612230798
100000000.0, 10000.0, 15, 1, 0, 0.09799782259665407
100000000.0, 10000.0, 15, 50, 1000, 0.14719286528550996
100000000.0, 10000.0, 15, 50, 100, 0.1329812916570926
100000000.0, 10000.0, 15, 50, 1, 0.09774724274787638
100000000.0, 10000.0, 15, 50, 0.1, 0.10938242287509302
100000000.0, 10000.0, 15, 50, 0.01, 0.20763690546620991
100000000.0, 10000.0, 15, 50, 0.001, 0.3539319208655891
100000000.0, 10000.0, 15, 50, 0.0001, 0.3261001922464061
100000000.0, 10000.0, 15, 50, 1e-05, 0.3252958319078874
100000000.0, 10000.0, 15, 50, 1e-06, 0.3190065833689657
100000000.0, 10000.0, 15, 50, 0, 0.377526543874496
100000000.0, 10000.0, 15, 100, 1000, 0.1374777434780414
100000000.0, 10000.0, 15, 100, 100, 0.12294223039615355
100000000.0, 10000.0, 15, 100, 1, 0.06024303487762431
100000000.0, 10000.0, 15, 100, 0.1, 0.2169423931702094
100000000.0, 10000.0, 15, 100, 0.01, 0.2007776686580127
100000000.0, 10000.0, 15, 100, 0.001, 0.34514475017801777
100000000.0, 10000.0, 15, 100, 0.0001, 0.30595236636944595
100000000.0, 10000.0, 15, 100, 1e-05, 0.27853761017971496
100000000.0, 10000.0, 15, 100, 1e-06, 0.3380839588537296
100000000.0, 10000.0, 15, 100, 0, 0.32036416919493477
100000000.0, 10000.0, 15, 150, 1000, 0.17022522411117985
100000000.0, 10000.0, 15, 150, 100, nan
100000000.0, 10000.0, 15, 150, 1, 0.09253096100883909
100000000.0, 10000.0, 15, 150, 0.1, 0.14579949387390398
100000000.0, 10000.0, 15, 150, 0.01, 0.2850503304189949
100000000.0, 10000.0, 15, 150, 0.001, 0.36668596657649416
100000000.0, 10000.0, 15, 150, 0.0001, 0.31642362624469544
100000000.0, 10000.0, 15, 150, 1e-05, 0.34798648069761795
100000000.0, 10000.0, 15, 150, 1e-06, 0.31846952093580966
100000000.0, 10000.0, 15, 150, 0, 0.29130142099063494
100000000.0, 10000.0, 15, 200, 1000, 0.17783688762844044
100000000.0, 10000.0, 15, 200, 100, 0.1410280908313891
100000000.0, 10000.0, 15, 200, 1, 0.058742789531824276
100000000.0, 10000.0, 15, 200, 0.1, 0.14527046437866648
100000000.0, 10000.0, 15, 200, 0.01, 0.2680171648237682
100000000.0, 10000.0, 15, 200, 0.001, 0.3021085146233604
100000000.0, 10000.0, 15, 200, 0.0001, 0.30317724446525235
100000000.0, 10000.0, 15, 200, 1e-05, 0.3244420000130863
100000000.0, 10000.0, 15, 200, 1e-06, 0.31072032948914036
100000000.0, 10000.0, 15, 200, 0, 0.3380753294905887
100000000.0, 10000.0, 20, 1, 1000, 0.12535636141075945
100000000.0, 10000.0, 20, 1, 100, 0.21561166379343435
100000000.0, 10000.0, 20, 1, 1, 0.1390282163310887
100000000.0, 10000.0, 20, 1, 0.1, 0.11039545636109409
100000000.0, 10000.0, 20, 1, 0.01, 0.1600413055941471
100000000.0, 10000.0, 20, 1, 0.001, 0.16505294543463503
100000000.0, 10000.0, 20, 1, 0.0001, 0.12886481662160193
100000000.0, 10000.0, 20, 1, 1e-05, 0.20375340225455318
100000000.0, 10000.0, 20, 1, 1e-06, 0.171970183827039
100000000.0, 10000.0, 20, 1, 0, 0.1553823592055844
100000000.0, 10000.0, 20, 50, 1000, 0.1645242491946399
100000000.0, 10000.0, 20, 50, 100, 0.15455457983660575
100000000.0, 10000.0, 20, 50, 1, 0.08886880276019349
100000000.0, 10000.0, 20, 50, 0.1, 0.1873120866671578
100000000.0, 10000.0, 20, 50, 0.01, 0.259141765961159
100000000.0, 10000.0, 20, 50, 0.001, 0.3779855348822899
100000000.0, 10000.0, 20, 50, 0.0001, 0.36033180024696604
100000000.0, 10000.0, 20, 50, 1e-05, 0.35009796721436315
100000000.0, 10000.0, 20, 50, 1e-06, 0.39035874146799077
100000000.0, 10000.0, 20, 50, 0, 0.39449199456545875
100000000.0, 10000.0, 20, 100, 1000, 0.15623964102803028
100000000.0, 10000.0, 20, 100, 100, 0.20275853111415856
100000000.0, 10000.0, 20, 100, 1, 0.08978792330242504
100000000.0, 10000.0, 20, 100, 0.1, 0.2372033821553384
100000000.0, 10000.0, 20, 100, 0.01, 0.3155174417050834
100000000.0, 10000.0, 20, 100, 0.001, 0.37924694997613817
100000000.0, 10000.0, 20, 100, 0.0001, 0.3607342225714939
100000000.0, 10000.0, 20, 100, 1e-05, 0.35504651322893516
100000000.0, 10000.0, 20, 100, 1e-06, 0.35918067837249823
100000000.0, 10000.0, 20, 100, 0, 0.32950824417068453
100000000.0, 10000.0, 20, 150, 1000, nan
100000000.0, 10000.0, 20, 150, 100, 0.20933963036838496
100000000.0, 10000.0, 20, 150, 1, 0.07335244462223045
100000000.0, 10000.0, 20, 150, 0.1, 0.15931250276536307
100000000.0, 10000.0, 20, 150, 0.01, 0.31864622590407815
100000000.0, 10000.0, 20, 150, 0.001, 0.39245146287305616
100000000.0, 10000.0, 20, 150, 0.0001, 0.36858738543103947
100000000.0, 10000.0, 20, 150, 1e-05, 0.37445760697554503
100000000.0, 10000.0, 20, 150, 1e-06, 0.3951005576657427
100000000.0, 10000.0, 20, 150, 0, 0.3322053012235052
100000000.0, 10000.0, 20, 200, 1000, 0.18821183430526134
100000000.0, 10000.0, 20, 200, 100, 0.14878578558804142
100000000.0, 10000.0, 20, 200, 1, 0.05038986414292154
100000000.0, 10000.0, 20, 200, 0.1, 0.17143204044739604
100000000.0, 10000.0, 20, 200, 0.01, 0.32388480290742544
100000000.0, 10000.0, 20, 200, 0.001, 0.30829491584011065
100000000.0, 10000.0, 20, 200, 0.0001, 0.3230128245505035
100000000.0, 10000.0, 20, 200, 1e-05, 0.3409042606479617
100000000.0, 10000.0, 20, 200, 1e-06, 0.3525626369191952
100000000.0, 10000.0, 20, 200, 0, 0.36653828331851607
100000000.0, 100.0, 3, 1, 1000, 0.13506799636588981
100000000.0, 100.0, 3, 1, 100, 0.10644373029535974
100000000.0, 100.0, 3, 1, 1, 0.08627896442846984
100000000.0, 100.0, 3, 1, 0.1, 0.17349778023328608
100000000.0, 100.0, 3, 1, 0.01, 0.12775244425706703
100000000.0, 100.0, 3, 1, 0.001, 0.13028378210173
100000000.0, 100.0, 3, 1, 0.0001, 0.12077077003113011
100000000.0, 100.0, 3, 1, 1e-05, 0.07976911161964147
100000000.0, 100.0, 3, 1, 1e-06, 0.09012273684198274
100000000.0, 100.0, 3, 1, 0, 0.12598984426994617
100000000.0, 100.0, 3, 50, 1000, 0.14388517762431957
100000000.0, 100.0, 3, 50, 100, 0.1652347599484012
100000000.0, 100.0, 3, 50, 1, 0.14694727131758514
100000000.0, 100.0, 3, 50, 0.1, 0.12654439376376375
100000000.0, 100.0, 3, 50, 0.01, 0.17474098481304168
100000000.0, 100.0, 3, 50, 0.001, 0.17992109509231619
100000000.0, 100.0, 3, 50, 0.0001, 0.10937764257765498
100000000.0, 100.0, 3, 50, 1e-05, 0.06350530709070937
100000000.0, 100.0, 3, 50, 1e-06, 0.09397221057176829
100000000.0, 100.0, 3, 50, 0, 0.12977376477541916
100000000.0, 100.0, 3, 100, 1000, 0.17990753709973625
100000000.0, 100.0, 3, 100, 100, 0.15448772471144953
100000000.0, 100.0, 3, 100, 1, 0.16585210391782185
100000000.0, 100.0, 3, 100, 0.1, 0.15106860450445714
100000000.0, 100.0, 3, 100, 0.01, 0.12403136227487027
100000000.0, 100.0, 3, 100, 0.001, 0.2517751579275461
100000000.0, 100.0, 3, 100, 0.0001, 0.11228881090557652
100000000.0, 100.0, 3, 100, 1e-05, 0.09487421930116197
100000000.0, 100.0, 3, 100, 1e-06, 0.12130942862698983
100000000.0, 100.0, 3, 100, 0, 0.13864974385678544
100000000.0, 100.0, 3, 150, 1000, 0.1321276264749822
100000000.0, 100.0, 3, 150, 100, 0.14877880000516874
100000000.0, 100.0, 3, 150, 1, 0.1017191387775685
100000000.0, 100.0, 3, 150, 0.1, 0.18510217144024976
100000000.0, 100.0, 3, 150, 0.01, 0.1698292512617058
100000000.0, 100.0, 3, 150, 0.001, 0.12858998155860157
100000000.0, 100.0, 3, 150, 0.0001, 0.2761191510179225
100000000.0, 100.0, 3, 150, 1e-05, 0.1293235076433026
100000000.0, 100.0, 3, 150, 1e-06, 0.07554234439494822
100000000.0, 100.0, 3, 150, 0, 0.2611383193327057
100000000.0, 100.0, 3, 200, 1000, 0.12764608924413576
100000000.0, 100.0, 3, 200, 100, 0.14630403854441718
100000000.0, 100.0, 3, 200, 1, 0.15577638628597945
100000000.0, 100.0, 3, 200, 0.1, 0.13405129865612134
100000000.0, 100.0, 3, 200, 0.01, 0.16698504615465543
100000000.0, 100.0, 3, 200, 0.001, 0.1531401470818054
100000000.0, 100.0, 3, 200, 0.0001, 0.18303641228512685
100000000.0, 100.0, 3, 200, 1e-05, 0.19434442033325497
